symbol,signal_date,score,setup_type,entry_price,rsi,adx,stop_loss,target,reasons,outcome,exit_price,exit_date,days_held,return_pct,pointer_uptrend_sma50,pointer_rsi_momentum,pointer_macd_crossover,pointer_volume_spike,pointer_breakout_proximity,pointer_adx_strong_trend,pointer_sma_cross,pointer_pullback_sma50
INFY.NS,2021-07-14,3,momentum,1373.44,68.0,47.89219717202105,1337.53,1445.25,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1445.25,2021-08-04,14,5.23,True,False,False,False,True,True,False,False
INFY.NS,2021-07-15,4,momentum,1376.83,68.7,47.540659875119125,1339.68,1451.14,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,stop_loss_hit,1339.68,2021-07-19,2,-2.7,True,False,False,True,True,True,False,False
INFY.NS,2021-07-16,3,momentum,1354.75,58.9,46.79555319305773,1317.34,1429.58,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1429.58,2021-08-03,11,5.52,True,True,False,False,False,True,False,False
INFY.NS,2021-07-19,3,momentum,1342.78,54.4,45.3389302108993,1306.37,1415.59,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1415.59,2021-08-02,9,5.42,True,True,False,False,False,True,False,False
INFY.NS,2021-07-20,3,momentum,1350.05,56.5,44.156286359034745,1314.4,1421.35,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1421.35,2021-08-02,8,5.28,True,True,False,False,False,True,False,False
INFY.NS,2021-07-22,3,momentum,1385.02,65.2,44.08032307588804,1347.93,1459.2,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1459.2,2021-08-04,9,5.36,True,False,False,False,True,True,False,False
INFY.NS,2021-07-23,3,momentum,1385.24,65.3,44.14811693153312,1349.54,1456.63,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1456.63,2021-08-04,8,5.15,True,False,False,False,True,True,False,False
INFY.NS,2021-07-26,3,momentum,1396.95,67.7,44.536421127807884,1361.82,1467.22,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1467.22,2021-08-12,13,5.03,True,False,False,False,True,True,False,False
INFY.NS,2021-07-27,3,momentum,1395.78,67.2,44.877597774665176,1362.09,1463.15,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1463.15,2021-08-10,10,4.83,True,False,False,False,True,True,False,False
INFY.NS,2021-07-28,3,momentum,1398.43,67.8,44.37357977212532,1365.09,1465.12,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1465.12,2021-08-11,10,4.77,True,False,False,False,True,True,False,False
INFY.NS,2021-07-29,3,momentum,1408.36,70.0,44.2364455900839,1375.55,1473.99,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1473.99,2021-08-12,10,4.66,True,False,False,False,True,True,False,False
INFY.NS,2021-07-30,3,momentum,1402.7,67.2,44.2017710126329,1370.62,1466.86,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1466.86,2021-08-12,9,4.57,True,False,False,False,True,True,False,False
INFY.NS,2021-08-02,4,momentum,1421.04,71.3,44.46938622954142,1388.98,1485.15,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25,target_hit,1485.15,2021-08-13,9,4.51,True,False,True,False,True,True,False,False
INFY.NS,2021-08-03,4,momentum,1441.63,75.0,45.26150228020189,1409.34,1506.22,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25,target_hit,1506.22,2021-08-17,10,4.48,True,False,True,False,True,True,False,False
INFY.NS,2021-08-04,4,momentum,1436.45,72.5,46.38874247134337,1402.65,1504.05,Uptrend (above rising SMA50); MACD bullish crossover; Near 20-day high; ADX greater than 25,target_hit,1504.05,2021-08-17,9,4.71,True,False,True,False,True,True,False,False
INFY.NS,2021-08-05,3,momentum,1440.2,73.2,47.44659337289444,1407.04,1506.51,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1506.51,2021-08-17,8,4.6,True,False,False,False,True,True,False,False
INFY.NS,2021-08-06,3,momentum,1437.28,71.6,48.191676218491466,1404.94,1501.96,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1501.96,2021-08-17,7,4.5,True,False,False,False,True,True,False,False
INFY.NS,2021-08-09,3,momentum,1448.69,74.0,49.05148714506739,1416.7,1512.67,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1512.67,2021-08-17,6,4.42,True,False,False,False,True,True,False,False
INFY.NS,2021-08-10,3,momentum,1460.84,76.2,50.0517724549646,1429.36,1523.8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1523.8,2021-08-18,6,4.31,True,False,False,False,True,True,False,False
INFY.NS,2021-08-11,3,momentum,1461.1,76.2,51.04769012183535,1430.38,1522.54,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,target_hit,1522.54,2021-08-17,4,4.21,True,False,False,False,True,True,False,False
INFY.NS,2021-08-12,3,momentum,1471.6,78.1,52.19316539052305,1440.97,1532.85,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,timeout,1481.219482421875,2021-09-03,15,0.65,True,False,False,False,True,True,False,False
INFY.NS,2021-08-13,3,momentum,1491.28,81.1,53.63733078179591,1459.77,1554.3,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1459.77,2021-09-01,12,-2.11,True,False,False,False,True,True,False,False
INFY.NS,2021-08-16,3,momentum,1484.49,77.2,54.89004318825893,1452.44,1548.58,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1452.44,2021-09-02,12,-2.16,True,False,False,False,True,True,False,False
INFY.NS,2021-08-17,4,momentum,1516.93,81.8,56.38969308735049,1481.36,1588.07,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,stop_loss_hit,1481.36,2021-08-30,8,-2.34,True,False,False,True,True,True,False,False
INFY.NS,2021-08-18,3,momentum,1509.79,78.0,57.849601126269945,1474.1,1581.16,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1474.1,2021-08-30,7,-2.36,True,False,False,False,True,True,False,False
INFY.NS,2021-08-20,3,momentum,1509.35,77.8,58.38103944735352,1473.51,1581.04,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1473.51,2021-08-30,6,-2.37,True,False,False,False,True,True,False,False
INFY.NS,2021-08-23,3,momentum,1514.4,78.6,58.98918279218272,1479.15,1584.91,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1479.15,2021-08-30,5,-2.33,True,False,False,False,True,True,False,False
INFY.NS,2021-08-24,2,momentum,1498.81,70.3,58.173258183537044,1461.94,1572.56,Uptrend (above rising SMA50); ADX greater than 25,stop_loss_hit,1461.94,2021-09-01,6,-2.46,True,False,False,False,False,True,False,False
INFY.NS,2021-08-25,3,momentum,1511.62,72.8,57.42158996643717,1474.68,1585.49,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1474.68,2021-08-30,3,-2.44,True,False,False,False,True,True,False,False
INFY.NS,2021-08-26,3,momentum,1504.78,69.4,56.74522486244665,1468.06,1578.22,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25,stop_loss_hit,1468.06,2021-09-01,4,-2.44,True,False,False,False,True,True,False,False
INFY.NS,2021-08-27,3,momentum,1488.32,61.8,55.06114688621417,1452.12,1560.71,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1452.12,2021-09-02,4,-2.43,True,True,False,False,False,True,False,False
INFY.NS,2021-08-30,3,momentum,1478.95,58.0,52.56471874376937,1442.71,1551.44,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1496.7227783203125,2021-09-21,15,1.2,True,True,False,False,False,True,False,False
INFY.NS,2021-08-31,4,momentum,1486.27,60.1,49.984024744650284,1449.89,1559.03,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25,stop_loss_hit,1449.89,2021-09-02,2,-2.45,True,True,False,True,False,True,False,False
INFY.NS,2021-09-01,3,momentum,1461.27,50.7,46.8977224036107,1424.1,1535.62,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,timeout,1517.7132568359375,2021-09-23,15,3.86,True,True,False,False,False,True,False,False
INFY.NS,2021-09-02,3,momentum,1471.16,53.8,43.61711821593495,1433.69,1546.1,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1546.1,2021-09-24,15,5.09,True,True,False,False,False,True,False,False
INFY.NS,2021-09-03,3,momentum,1481.22,56.7,40.998171819310194,1444.41,1554.84,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1554.84,2021-09-24,14,4.97,True,True,False,False,False,True,False,False
INFY.NS,2021-09-06,4,momentum,1507.13,63.2,39.60134469998909,1469.91,1581.57,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25,stop_loss_hit,1469.91,2021-09-08,2,-2.47,True,True,False,False,True,True,False,False
INFY.NS,2021-09-07,3,momentum,1486.45,56.0,38.44148295212607,1449.0,1561.34,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1449.0,2021-09-29,15,-2.52,True,True,False,False,False,True,False,False
INFY.NS,2021-09-08,3,momentum,1474.77,52.4,36.22031683893962,1437.79,1548.74,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1548.74,2021-09-24,11,5.02,True,True,False,False,False,True,False,False
INFY.NS,2021-09-09,3,momentum,1473.34,51.9,34.11297851207394,1437.8,1544.41,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1544.41,2021-09-24,10,4.82,True,True,False,False,False,True,False,False
INFY.NS,2021-09-13,3,momentum,1473.6,52.0,31.80090194537779,1438.15,1544.5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1544.5,2021-09-24,9,4.81,True,True,False,False,False,True,False,False
INFY.NS,2021-09-14,3,momentum,1468.59,50.3,29.65977658430352,1434.05,1537.67,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1537.67,2021-09-24,8,4.7,True,True,False,False,False,True,False,False
INFY.NS,2021-09-15,3,momentum,1490.63,57.0,28.59379481407013,1455.86,1560.16,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,stop_loss_hit,1455.86,2021-09-29,10,-2.33,True,True,False,False,False,True,False,False
INFY.NS,2021-09-16,3,momentum,1482.61,54.2,27.759526455249354,1447.73,1552.38,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1552.38,2021-09-24,6,4.71,True,True,False,False,False,True,False,False
INFY.NS,2021-09-17,3,momentum,1473.08,50.9,26.566777585788653,1437.56,1544.11,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1544.11,2021-09-24,5,4.82,True,True,False,False,False,True,False,False
INFY.NS,2021-09-20,3,momentum,1470.07,49.8,25.073946317614283,1434.31,1541.59,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,target_hit,1541.59,2021-09-24,4,4.87,True,True,False,False,False,True,False,False
INFY.NS,2021-09-21,2,momentum,1496.72,58.0,24.57024062564971,1459.59,1570.99,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1459.59,2021-09-28,5,-2.48,True,True,False,False,False,False,False,False
INFY.NS,2021-09-22,2,momentum,1495.37,57.5,24.602023200668295,1458.48,1569.16,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1458.48,2021-09-29,5,-2.47,True,True,False,False,False,False,False,False
INFY.NS,2021-09-23,3,momentum,1517.71,63.2,24.84187414285039,1480.83,1591.48,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1480.83,2021-09-28,3,-2.43,True,True,False,False,True,False,False,False
INFY.NS,2021-09-24,5,momentum,1536.26,67.2,26.328628116472295,1497.78,1613.23,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,stop_loss_hit,1497.78,2021-09-27,1,-2.5,True,False,True,True,True,True,False,False
INFY.NS,2021-09-27,4,momentum,1499.07,54.5,25.971926098210606,1458.58,1580.06,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; ADX greater than 25,stop_loss_hit,1458.58,2021-09-29,2,-2.7,True,True,True,False,False,True,False,False
INFY.NS,2021-09-28,2,momentum,1469.42,46.9,24.29775639201606,1427.51,1553.23,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1553.23,2021-10-14,12,5.7,True,True,False,False,False,False,False,False
INFY.NS,2021-09-29,2,momentum,1473.9,48.1,23.3397049697321,1430.66,1560.39,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1560.39,2021-10-18,12,5.87,True,True,False,False,False,False,False,False
INFY.NS,2021-10-04,1,momentum,1462.14,46.1,20.89670960191779,1421.21,1544.01,RSI in healthy zone,target_hit,1544.01,2021-10-14,8,5.6,False,True,False,False,False,False,False,False
INFY.NS,2021-10-05,2,momentum,1474.38,49.5,19.461206346803237,1432.64,1557.87,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1557.87,2021-10-18,8,5.66,True,True,False,False,False,False,False,False
INFY.NS,2021-10-06,1,momentum,1457.62,45.2,18.212052123385124,1415.22,1542.41,RSI in healthy zone,target_hit,1542.41,2021-10-14,6,5.82,False,True,False,False,False,False,False,False
INFY.NS,2021-10-07,1,momentum,1472.81,49.5,17.06450779465659,1430.59,1557.26,RSI in healthy zone,target_hit,1557.26,2021-10-18,6,5.73,False,True,False,False,False,False,False,False
INFY.NS,2021-10-08,2,momentum,1501.43,56.3,16.972551279488545,1458.43,1587.42,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1458.43,2021-10-11,1,-2.86,True,True,False,False,False,False,False,False
INFY.NS,2021-10-11,2,momentum,1472.77,49.1,15.940252213743383,1426.66,1564.99,RSI in healthy zone; Volume spike (>1.5x avg),target_hit,1564.99,2021-10-18,4,6.26,False,True,False,True,False,False,False,False
INFY.NS,2021-10-12,1,momentum,1467.72,48.0,15.045452154322865,1422.2,1558.76,RSI in healthy zone,target_hit,1558.76,2021-10-18,3,6.2,False,True,False,False,False,False,False,False
INFY.NS,2021-10-13,2,momentum,1488.67,52.9,14.565685466953713,1443.27,1579.46,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1579.46,2021-10-19,3,6.1,True,True,False,False,False,False,False,False
INFY.NS,2021-10-14,4,momentum,1494.37,54.2,15.829731637991875,1444.24,1594.63,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg),target_hit,1594.63,2021-10-19,2,6.71,True,True,True,True,False,False,False,False
INFY.NS,2021-10-18,4,momentum,1560.91,65.9,17.28635093301055,1506.6,1669.54,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high,stop_loss_hit,1506.6,2021-10-22,4,-3.48,True,False,True,True,True,False,False,False
INFY.NS,2021-10-19,4,momentum,1587.04,69.2,19.21074833605274,1531.74,1697.65,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high,stop_loss_hit,1531.74,2021-10-21,2,-3.48,True,False,True,True,True,False,False,False
INFY.NS,2021-10-20,2,momentum,1569.8,64.7,21.233901878001443,1513.41,1682.57,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1513.41,2021-10-22,2,-3.59,True,True,False,False,False,False,False,False
INFY.NS,2021-10-21,2,momentum,1527.38,55.3,21.485367663245192,1468.75,1644.64,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1468.75,2021-10-29,6,-3.84,True,True,False,False,False,False,False,False
INFY.NS,2021-10-22,2,momentum,1497.9,49.8,20.56340831214973,1438.21,1617.28,Uptrend (above rising SMA50); RSI in healthy zone,timeout,1570.3533935546875,2021-11-15,15,4.84,True,True,False,False,False,False,False,False
INFY.NS,2021-10-25,1,momentum,1487.23,48.0,19.23885592747371,1427.84,1606.01,RSI in healthy zone,timeout,1574.878662109375,2021-11-16,15,5.89,False,True,False,False,False,False,False,False
INFY.NS,2021-10-26,2,momentum,1497.03,49.8,18.27167790066948,1438.67,1613.74,Uptrend (above rising SMA50); RSI in healthy zone,timeout,1570.616943359375,2021-11-17,15,4.92,True,True,False,False,False,False,False,False
INFY.NS,2021-10-27,2,momentum,1519.21,53.8,17.54820619427534,1461.92,1633.8,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1461.92,2021-10-29,2,-3.77,True,True,False,False,False,False,False,False
INFY.NS,2021-10-28,2,momentum,1497.2,49.6,16.63942692732041,1440.53,1610.55,Uptrend (above rising SMA50); RSI in healthy zone,timeout,1545.9697265625,2021-11-22,15,3.26,True,True,False,False,False,False,False,False
INFY.NS,2021-11-01,1,momentum,1493.82,49.5,15.253510736203623,1436.73,1608.0,RSI in healthy zone,timeout,1490.260498046875,2021-11-24,15,-0.24,False,True,False,False,False,False,False,False
INFY.NS,2021-11-02,1,momentum,1491.93,49.1,14.625874461991192,1437.03,1601.73,RSI in healthy zone,timeout,1513.458251953125,2021-11-25,15,1.44,False,True,False,False,False,False,False,False
INFY.NS,2021-11-03,1,momentum,1495.97,49.9,13.696572679720726,1443.15,1601.62,RSI in healthy zone,timeout,1486.4383544921875,2021-11-26,15,-0.64,False,True,False,False,False,False,False,False
INFY.NS,2021-11-04,1,momentum,1501.42,51.0,12.845554606422668,1451.01,1602.24,RSI in healthy zone,timeout,1490.5682373046875,2021-11-29,15,-0.72,False,True,False,False,False,False,False,False
INFY.NS,2021-11-08,1,momentum,1526.73,55.8,12.561624802351117,1476.34,1627.5,RSI in healthy zone,stop_loss_hit,1476.34,2021-11-29,14,-3.3,False,True,False,False,False,False,False,False
INFY.NS,2021-11-09,3,momentum,1531.12,56.6,12.567141129148007,1482.07,1629.22,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,stop_loss_hit,1482.07,2021-11-26,12,-3.2,True,True,True,False,False,False,False,False
INFY.NS,2021-11-10,3,momentum,1529.05,56.1,12.40236233188835,1480.78,1625.6,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,stop_loss_hit,1480.78,2021-11-26,11,-3.16,True,True,True,False,False,False,False,False
INFY.NS,2021-11-11,3,momentum,1523.04,54.5,11.756857369061294,1475.27,1618.57,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,stop_loss_hit,1475.27,2021-11-29,11,-3.14,True,True,True,False,False,False,False,False
INFY.NS,2021-11-12,2,momentum,1564.25,62.2,12.405806795053568,1515.23,1662.28,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1515.23,2021-11-23,6,-3.13,True,True,False,False,False,False,False,False
INFY.NS,2021-11-15,2,momentum,1570.35,63.2,13.435426195380506,1522.53,1666.0,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1522.53,2021-11-23,5,-3.05,True,True,False,False,False,False,False,False
INFY.NS,2021-11-16,3,momentum,1574.88,63.9,14.591341750320234,1527.47,1669.7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1527.47,2021-11-23,4,-3.01,True,True,False,False,True,False,False,False
INFY.NS,2021-11-17,2,momentum,1570.62,62.6,15.666281824733018,1524.59,1662.67,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1524.59,2021-11-23,3,-2.93,True,True,False,False,False,False,False,False
INFY.NS,2021-11-18,3,momentum,1563.54,60.4,15.746148024025844,1517.93,1654.77,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,stop_loss_hit,1517.93,2021-11-23,2,-2.92,True,True,False,False,True,False,False,False
INFY.NS,2021-11-22,2,momentum,1545.97,55.3,15.505818129726435,1500.39,1637.13,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1500.39,2021-11-24,2,-2.95,True,True,False,False,False,False,False,False
INFY.NS,2021-11-23,3,momentum,1526.2,50.1,14.893001294829068,1479.23,1620.14,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg),stop_loss_hit,1479.23,2021-11-29,4,-3.08,True,True,False,True,False,False,False,False
INFY.NS,2021-11-24,1,momentum,1490.26,42.3,14.922293233982218,1441.7,1587.38,Volume spike (>1.5x avg),timeout,1523.82666015625,2021-12-15,15,2.25,False,False,False,True,False,False,False,False
INFY.NS,2021-11-25,2,momentum,1513.46,47.9,14.95470142793051,1465.52,1609.33,Uptrend (above rising SMA50); RSI in healthy zone,timeout,1556.6898193359375,2021-12-16,15,2.86,True,True,False,False,False,False,False,False
INFY.NS,2021-11-30,2,momentum,1504.89,47.2,16.029686537798053,1456.49,1601.69,RSI in healthy zone; Volume spike (>1.5x avg),target_hit,1601.69,2021-12-17,13,6.43,False,True,False,True,False,False,False,False
INFY.NS,2021-12-01,1,momentum,1506.87,47.6,15.537885657773725,1459.17,1602.26,RSI in healthy zone,target_hit,1602.26,2021-12-17,12,6.33,False,True,False,False,False,False,False,False
INFY.NS,2021-12-02,2,momentum,1536.17,54.3,14.770769255115395,1488.2,1632.12,Uptrend (above rising SMA50); RSI in healthy zone,stop_loss_hit,1488.2,2021-12-06,2,-3.12,True,True,False,False,False,False,False,False
INFY.NS,2021-12-03,2,momentum,1525.01,51.6,14.527475583929473,1475.37,1624.3,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1624.3,2021-12-23,14,6.51,True,True,False,False,False,False,False,False
INFY.NS,2021-12-07,1,momentum,1504.01,47.5,13.407516801219582,1454.45,1603.14,RSI in healthy zone,target_hit,1603.14,2021-12-17,8,6.59,False,True,False,False,False,False,False,False
INFY.NS,2021-12-08,2,momentum,1540.65,54.8,13.041416923148988,1490.1,1641.76,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1641.76,2021-12-24,12,6.56,True,True,False,False,False,False,False,False
INFY.NS,2021-12-09,3,momentum,1549.53,56.4,12.939175723754076,1500.0,1648.58,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,target_hit,1648.58,2021-12-28,13,6.39,True,True,True,False,False,False,False,False
INFY.NS,2021-12-10,3,momentum,1545.84,55.6,12.84613208434361,1498.18,1641.15,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,target_hit,1641.15,2021-12-24,10,6.17,True,True,True,False,False,False,False,False
INFY.NS,2021-12-13,3,momentum,1533.01,52.5,12.97711522329897,1485.69,1627.65,Uptrend (above rising SMA50); RSI in healthy zone; MACD bullish crossover,target_hit,1627.65,2021-12-23,8,6.17,True,True,True,False,False,False,False,False
INFY.NS,2021-12-14,2,momentum,1539.6,53.9,12.096723753821967,1490.7,1637.4,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1637.4,2021-12-24,8,6.35,True,True,False,False,False,False,False,False
INFY.NS,2021-12-15,2,momentum,1523.83,50.1,11.28682457728552,1475.51,1620.46,Uptrend (above rising SMA50); RSI in healthy zone,target_hit,1620.46,2021-12-23,6,6.34,True,True,False,False,False,False,False,False
INFY.NS,2021-12-16,3,momentum,1556.69,56.9,11.44052622773302,1507.74,1654.59,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,target_hit,1654.59,2021-12-28,8,6.29,True,True,False,False,True,False,False,False
INFY.NS,2021-12-17,4,momentum,1599.97,63.9,13.000073890380708,1547.88,1704.14,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high,timeout,1594.209716796875,2022-01-07,15,-0.36,True,True,False,True,True,False,False,False
INFY.NS,2021-12-20,2,momentum,1580.68,59.3,13.782805910694984,1528.33,1685.37,Uptrend (above rising SMA50); RSI in healthy zone,timeout,1626.23828125,2022-01-10,15,2.88,True,True,False,False,False,False,False,False
INFY.NS,2021-12-21,3,momentum,1591.84,61.1,14.686620810361791,1539.55,1696.41,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,timeout,1630.4996337890625,2022-01-11,15,2.43,True,True,False,False,True,False,False,False
INFY.NS,2021-12-22,3,momentum,1603.35,62.8,15.52134304291022,1553.14,1703.76,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high,timeout,1649.6990966796875,2022-01-12,15,2.89,True,True,False,False,True,False,False,False
